address,url,description,rooms,winterized,price,original_price,surface,year,latitude,longitude,distance,duration,first_posting_date,last_posting_date
"Kunttulantie 301 B, Savitaipale",https://www.etuovi.com/kohde/80300554,Mökki tai huvila,,NO,98000.0,98000.0,,,61.0467353,27.5013911,208 km,2 hours 18 mins,2024-07-08,2024-07-08
"Luuveniementie 163, Savonlinna",https://www.etuovi.com/kohde/48033264,"4h, k, kph, s, terassi",4.0,NO,360000.0,360000.0,135.0,2007.0,61.9472803,28.6927731,317 km,3 hours 38 mins,2024-07-08,2024-07-08
"Lehtimaantie 473, Kivarijärvi, Pudasjärvi",https://www.etuovi.com/kohde/80297856,1mh + tupakeittö + parvi + rantasauna,,NO,139000.0,139000.0,48.0,2004.0,65.4123336,27.0306256,699 km,7 hours 54 mins,2024-07-08,2024-07-08
"Kautainniemenkuja 12, Savitaipale, Savitaipale",https://www.etuovi.com/kohde/1353061,"2h, k, s",2.0,NO,79000.0,79000.0,47.5,1968.0,61.28490615,27.646186990124768,223 km,2 hours 49 mins,2024-07-08,2024-07-08
"Pikkutie, Lamppi, Pori",https://www.etuovi.com/kohde/551904,"Oh-k, 2 mh, parvi, kph / wc, s",3.0,NO,230000.0,230000.0,70.0,2009.0,61.668926,21.742985,257 km,3 hours 11 mins,2024-07-08,2024-07-08
"Mansikankaupungintie 329, Leväsjoki, Siikainen",https://www.etuovi.com/kohde/20137620,Mökki tai huvila,2.0,YES,110000.0,110000.0,47.0,2003.0,61.7780581,21.8084187,294 km,3 hours 33 mins,2024-07-08,2024-07-08
"Rutkonmäentie 187, Kaihumäki, Juva",https://www.etuovi.com/kohde/1352237,"Tupa, keittiö, mh, 2 terassia",2.0,NO,97000.0,97000.0,36.0,2014.0,61.986171,27.651966,279 km,2 hours 58 mins,2024-07-08,2024-07-08
"Mallorcantie 4 b, Iso-Lamu, Pyhäntä",https://www.etuovi.com/kohde/t79426,3h + tupak + ma + kph + s + var,3.0,NO,149000.0,149000.0,73.0,2008.0,64.0971237,26.3305406,510 km,5 hours 37 mins,2024-07-08,2024-07-08
"Jaanunsaartentie 127, Kuhmalahti, Kangasala",https://www.etuovi.com/kohde/559311,"3h, k, wc + rantasauna, jossa takkatupa, kph, s",3.0,NO,385000.0,385000.0,80.0,2023.0,61.5178104,24.4554913,168 km,2 hours 6 mins,2024-07-08,2024-07-08
"Kiljusenkalliontie 23 B , Tahkovuori, Kuopio",https://www.etuovi.com/kohde/v44674,3h + k + ma + kph + s + p + var + ak,3.0,YES,54000.0,54000.0,75.5,2020.0,63.28909479999999,28.0492452,443 km,4 hours 51 mins,2024-07-08,2024-07-08
"Pitkänpohjantie 56 / Vohlisaari, Längelmäki, Jämsä",https://www.etuovi.com/kohde/21754945,"Tupa, kk, mh, erillinen rantasauna ja aitta",2.0,NO,98000.0,98000.0,38.0,1980.0,61.720218,24.9095978,206 km,2 hours 32 mins,2024-07-08,2024-07-08
"Pitkälahdentie 143, Sappee, Pälkäne",https://www.etuovi.com/kohde/1351619,"3 mh, oh, k, vh, s, pukuh., ulko wc",4.0,NO,179000.0,179000.0,60.0,1968.0,61.3945115,24.5118284,162 km,1 hour 55 mins,2024-07-08,2024-07-08
"Mäntyläntie 42, Mänttä-Vilppula, Jämsä",https://www.etuovi.com/kohde/20477781,"Tupa, kk, 2 alkovia, sauna",3.0,NO,95000.0,95000.0,41.0,1977.0,61.8619823,25.1802074,219 km,2 hours 30 mins,2024-07-08,2024-07-08
"Vetomäentie 126, Karvila, Kerimäki, Savonlinna",https://www.etuovi.com/kohde/20794191,"Neljä erillistä vapaa-ajan kiinteistöä, rak. v. 1981-1993",,NO,50000.0,50000.0,,,62.0454313,29.1153167,368 km,4 hours 13 mins,2024-07-08,2024-07-08
"Seppäsenniementie 35 A, Puokiovaara, Puolanka",https://www.etuovi.com/kohde/v44367,1h + s,1.0,NO,48000.0,48000.0,20.0,1989.0,64.697,27.344014,617 km,7 hours 6 mins,2024-07-08,2024-07-08
"Latukantie 322, Vasikka-aho, Evijärvi",https://www.etuovi.com/kohde/80297134,Mökki tai huvila,2.0,NO,79000.0,79000.0,60.0,1992.0,63.42483290000001,23.2723127,426 km,4 hours 49 mins,2024-07-08,2024-07-08
"Nelostie 3283, Arvaja, Kuhmoinen",https://www.etuovi.com/kohde/21714575,"Tupakeittiö, huone, rantasauna",2.0,NO,79000.0,79000.0,40.0,1957.0,61.5591737,25.1640281,179 km,2 hours 1 min,2024-07-08,2024-07-08
"Piitsamontie 10c, Roukalahti, Liperi",https://www.etuovi.com/kohde/21131353,1h + kk + pkh + s,,NO,89000.0,89000.0,28.0,1977.0,62.4879091,29.5318934,420 km,4 hours 42 mins,2024-07-08,2024-07-08
"Pähkinäkukkula 111, Kukkila, Hollola",https://www.etuovi.com/kohde/567746,"5h, k, 2kph, s, 2wc, 4vh, khh, askarteluhuone, varasto, parveke, at, ak",5.0,NO,765000.0,765000.0,226.0,1999.0,61.05736270000001,25.6199021,113 km,1 hour 17 mins,2024-07-08,2024-07-08
"Päijänteen Lehtinen, Lehtisen saari, Päijänne, Kuhmoinen",https://www.etuovi.com/kohde/21072174,"Päätalo, rantasauna, aitta, iso grillikatos, yms",,NO,89000.0,89000.0,78.0,,61.5591737,25.1640281,179 km,2 hours 1 min,2024-07-08,2024-07-08
"Väisälänsaarentie (Saarimökki) 737, Hirvensalmi",https://www.etuovi.com/kohde/1351374,"2h, avok, kph, s",2.0,NO,149000.0,149000.0,78.0,1970.0,61.7610953,26.8463645,238 km,2 hours 37 mins,2024-07-08,2024-07-08
"Hietalahdentie 61 U, Kekäleenmäki, Ruokolahti",https://www.etuovi.com/kohde/80296766,1h + tupakeittiö + alkovi + pavi + pukuh. + psh + s + Wc,2.0,NO,78000.0,78000.0,60.0,1991.0,61.3843474,28.3157785,311 km,3 hours 39 mins,2024-07-08,2024-07-08
"Ailantie 93, Koskenpää, Kavattila, Jämsä",https://www.etuovi.com/kohde/21076071,"Tupa, k, 2mh, kph, rantasauna, varasto",3.0,YES,248000.0,248000.0,61.0,2007.0,62.07365160000001,25.0754251,246 km,3 hours 1 min,2024-07-08,2024-07-08
"Kaskimaa 139, Hosiojärvi, Ylitornio",https://www.etuovi.com/kohde/20598854,"3mh, tupak, aula, kuisti, eteinen, parveke, wc x 2, rantasauna, vaja, puuliiteri, puucee",5.0,YES,85000.0,85000.0,51.0,1980.0,66.2790955,24.3394743,792 km,8 hours 54 mins,2024-07-08,2024-07-08
"Kurkijärventie 138, Harjunsalmi, Kuhmoinen",https://www.etuovi.com/kohde/558406,Tupakeittiö + mh + parvi + sauna,2.0,NO,130000.0,130000.0,35.0,2010.0,61.6996584,25.2951976,199 km,2 hours 17 mins,2024-07-08,2024-07-08
"Etanalahti 15, Kemijärvi, Kemijärvi",https://www.etuovi.com/kohde/556931,"tupa, pkh, s",1.0,NO,47000.0,47000.0,23.5,1991.0,66.39599,27.2906978,842 km,9 hours 32 mins,2024-07-08,2024-07-08
"Latosaarentie 93, Latosaari, Kinnula",https://www.etuovi.com/kohde/20912803,3h + k + s,3.0,NO,135000.0,135000.0,62.0,1994.0,63.3598036,25.0369892,428 km,4 hours 48 mins,2024-07-08,2024-07-08
"Salmenniementie 106, Asikkala",https://www.etuovi.com/kohde/80295848,4h + k + kph / wc + tekn.til.,4.0,NO,775000.0,775000.0,157.0,1989.0,61.297497,25.5709121,153 km,1 hour 50 mins,2024-07-08,2024-07-08
"Leinosenniementie 120, Kerisalonsaari, Joroinen",https://www.etuovi.com/kohde/21917013,"Tupa / oh, kk, 2xmh, sauna",,NO,95000.0,95000.0,57.0,,62.11818289999999,28.0392567,310 km,3 hours 25 mins,2024-07-08,2024-07-08
"Konttilantie 446, Salmi, Urjala",https://www.etuovi.com/kohde/20275245,"4h, k, kuisti, psh / wc, parveke, terassi",4.0,YES,199000.0,199000.0,,,61.0083719,23.6087661,139 km,1 hour 42 mins,2024-07-08,2024-07-08
"Lähdetie 60, Kellosalmi, Padasjoki",https://www.etuovi.com/kohde/1351215,"Tupakeittiö, oh, mh, kph, s, wc, erillinen rantasauna",3.0,NO,248000.0,248000.0,74.5,1988.0,61.4610463,25.2275762,171 km,2 hours 7 mins,2024-07-08,2024-07-08
"Hirvilahdentie 5A, Kesälahti, Kotalahti, Kitee",https://www.etuovi.com/kohde/20315659,tupak + mh + vh + ph + wc + lasit.kuisti,,YES,125000.0,125000.0,70.0,1979.0,61.8918214,29.8272654,363 km,4 hours 2 mins,2024-07-08,2024-07-08
"Erkkilänjuntu 74, Niinimaa, Alavus",https://www.etuovi.com/kohde/558044,tupa + alkovi + parvi + s,1.0,NO,89000.0,89000.0,20.0,1997.0,62.6288128,23.4143863,327 km,3 hours 38 mins,2024-07-08,2024-07-08
"Maaninkavaarantie 137 b, Karjalaisenniemi, Posio",https://www.etuovi.com/kohde/20063000,"4 mh, oh, k, rt, pkh, kph, s, 2wc, suihkuh, aula, kesäk.",,YES,525000.0,525000.0,147.0,2021.0,66.2295156,28.21889402644092,833 km,9 hours 27 mins,2024-07-08,2024-07-08
"Rannankyläntie 634, Lehtimäki, Alajärvi",https://www.etuovi.com/kohde/557734,Tupa + kh,1.0,NO,125000.0,125000.0,43.0,1998.0,62.8156084,23.9488116,352 km,3 hours 58 mins,2024-07-08,2024-07-08
"Hiidenharjuntie 6, Somerniemi, Somero",https://www.etuovi.com/kohde/20507718,"2h, k, kph, wc, parvi + parveke",2.0,YES,90000.0,90000.0,55.5,2005.0,60.626068,23.759346,91.8 km,1 hour 19 mins,2024-07-08,2024-07-08
"Suurpäänniementie 55 B, LUUKKOLA, Puumala",https://www.etuovi.com/kohde/21545081,2h + tupak,2.0,NO,78000.0,78000.0,33.0,1985.0,61.5183515,28.413317,310 km,3 hours 38 mins,2024-07-08,2024-07-08
"Luotolantie 175, 405 Korpisalmi, Kuhmo",https://www.etuovi.com/kohde/577911,2h + wc + s + parvi,2.0,NO,220000.0,220000.0,70.0,1999.0,64.0959661,29.7293368,601 km,6 hours 38 mins,2024-07-08,2024-07-08
"Läyliäntie 162, Haavisto, Jämsä",https://www.etuovi.com/kohde/v38448,Sauna + kesäkeittiö,1.0,NO,62000.0,62000.0,25.0,2013.0,61.9835768,25.1563015,233 km,2 hours 47 mins,2024-07-08,2024-07-08
"Varesjärventie 570, Vareksenböle, Salo",https://www.etuovi.com/kohde/20039722,2h + 2kk + 3alkovia + vh,,NO,239900.0,239900.0,97.0,1972.0,60.404613,23.689421,90.9 km,1 hour 4 mins,2024-07-08,2024-07-08
"Järvisensaarentie 29F, Hankavesi, Ähtäri",https://www.etuovi.com/kohde/21503831,Tupak + mh + parvi + s + pkh,,NO,98000.0,98000.0,32.8,1991.0,62.512517,24.212475,331 km,3 hours 43 mins,2024-07-08,2024-07-08
"Elopellontie 15, Tikkala, Mikkeli",https://www.etuovi.com/kohde/1349750,"Tupa, keittiö, nukkumaparvi",1.0,NO,25000.0,25000.0,18.6,1996.0,61.0565272,27.0401761,165 km,1 hour 52 mins,2024-07-08,2024-07-08
"Vaimojärventie 41 a, mökki 1, Vaimojärvi, Kuusamo",https://www.etuovi.com/kohde/20695068,"2mh, tupa, k, wc, s, ph",3.0,YES,98000.0,98000.0,69.0,1989.0,66.10342949999999,29.40095609999999,822 km,9 hours 5 mins,2024-07-08,2024-07-08
"Kesoniementie 104, Äitsaari, Ruokolahti",https://www.etuovi.com/kohde/80292376,Mökki tai huvila,2.0,NO,162000.0,162000.0,63.0,1995.0,61.3265116,28.5142319,296 km,3 hours 23 mins,2024-07-08,2024-07-08
"Karkauslammintie 25, Liesjärvi, Tammela",https://www.etuovi.com/kohde/80292068,"Keittiö, olohuone, pukuhuone / wc, sauna ja 2 x terassi.",1.0,NO,105000.0,105000.0,52.0,1968.0,60.6955873,23.9339196,87.9 km,1 hour 14 mins,2024-07-08,2024-07-08
"Lehtoniemenkuja, Säräisniemi, Vaala",https://www.etuovi.com/kohde/80292716,2h + k + parvi,2.0,NO,115000.0,115000.0,45.5,1995.0,64.360221,26.854289,585 km,6 hours 25 mins,2024-07-08,2024-07-08
"Kolu-Merosenpolku 215, Ylä-Kintaus, Petäjävesi",https://www.etuovi.com/kohde/21042187,tupakeittiö + alkovi + parvi + sauna,1.0,NO,99500.0,99500.0,25.6,2023.0,62.36328959999999,25.2531301,304 km,3 hours 28 mins,2024-07-08,2024-07-08
"Pääskysniementie 68, Kalpiala, Rautjärvi",https://www.etuovi.com/kohde/20904098,"tupak, makuusoppi, et",2.0,NO,89000.0,89000.0,29.0,,61.3797837,29.0269826,285 km,3 hours 12 mins,2024-07-08,2024-07-08
"Pien-Taipaleentie 212, Sumiainen, Äänekoski",https://www.etuovi.com/kohde/20049853,"Tupa, parvi, pukuhuone ja sauna",1.0,NO,60000.0,60000.0,23.0,,62.6553275,26.1134501,317 km,3 hours 38 mins,2024-07-08,2024-07-08
"Keskisaari 1, Oravi, Savonlinna",https://www.etuovi.com/kohde/21392057,Mökki tai huvila,,NO,115000.0,115000.0,,1954.0,62.091928,28.648883,366 km,4 hours 9 mins,2024-07-08,2024-07-08
"Suursalontie 100+102, Pikonlahti, Rantasalmi",https://www.etuovi.com/kohde/21070642,"tupak, parvi, kph, s",,NO,330000.0,330000.0,50.0,2010.0,62.1827255,28.2206519,321 km,3 hours 37 mins,2024-07-08,2024-07-08
"Kouvanniementie 50, Kivijärvi",https://www.etuovi.com/kohde/80292051,Oh + tpk + 2mh + wc + parvi + varasto,4.0,NO,179000.0,179000.0,101.0,2006.0,63.1752188,25.089933,395 km,4 hours 29 mins,2024-07-08,2024-07-08
"Pökkäänranta 4, Ristiina, Mikkeli",https://www.etuovi.com/kohde/55653891,3H + K + S + KHH + VH,3.0,YES,385000.0,385000.0,84.5,2023.0,61.5090319,27.2494433,221 km,2 hours 20 mins,2024-07-08,2024-07-08
"Pökkäänranta 4, Ristiina, Mikkeli",https://www.etuovi.com/kohde/57749842,4H + K + S + KHH + VH,4.0,YES,449000.0,449000.0,107.0,2023.0,61.5090319,27.2494433,221 km,2 hours 20 mins,2024-07-08,2024-07-08
"Aligrundintie 38, Lammassaari, Pietarsaari",https://www.etuovi.com/kohde/20827950,Vapaa-ajankiinteistö,,NO,75000.0,75000.0,,,63.6903928,22.7671391,473 km,5 hours 15 mins,2024-07-08,2024-07-08
"Länsirannantie 929, Kuortane",https://www.etuovi.com/kohde/551786,Tupak. + mh + s + kph + var. Tyynyrisauna ja vaja,2.0,NO,175000.0,175000.0,75.0,1986.0,62.8084629,23.45026,342 km,3 hours 46 mins,2024-07-08,2024-07-08
"Korkeamaantie 189, Evijärvi",https://www.etuovi.com/kohde/534477,4h + avok + kh + s + wc,4.0,NO,171000.0,171000.0,86.0,2017.0,63.4028121,23.4366917,418 km,4 hours 45 mins,2024-07-08,2024-07-08
"Akonsalo 23, Putikko, Savonlinna",https://www.etuovi.com/kohde/t94288,tupak + s,2.0,YES,79000.0,79000.0,45.0,1996.0,61.7246184,29.3248974,341 km,3 hours 51 mins,2024-07-08,2024-07-08
"Kullasniementie 491, Marjotaipale, Joutsa",https://www.etuovi.com/kohde/v34923,6h + k + kph +  + s + wc + khh + at,6.0,NO,800000.0,800000.0,280.0,2003.0,61.7124357,26.4663775,216 km,2 hours 32 mins,2024-07-08,2024-07-08
"Kemijärventie 534b, Alakitka, Kuusamo",https://www.etuovi.com/kohde/20413716,"tupa / k, 2alk, rt, et, s, ph + parvi",,YES,100000.0,100000.0,87.0,1987.0,66.31390560000001,28.8346817,850 km,9 hours 22 mins,2024-07-08,2024-07-08
"Karintie 64, Lesti, Lestijärvi",https://www.etuovi.com/kohde/1349293,"2h, k, s, parvi ja 16 hehtaaria metsää",2.0,NO,219000.0,219000.0,49.5,2000.0,63.5578623,24.6786879,455 km,5 hours 5 mins,2024-07-08,2024-07-08
"Koskiahontie 201, 406 Kuumu, Kuhmo",https://www.etuovi.com/kohde/577910,2h + kk,2.0,NO,38000.0,38000.0,28.1,1990.0,64.4955937,29.7636343,644 km,7 hours 11 mins,2024-07-08,2024-07-08
"Korppilankuja 89, Keskusta, Kuhmoinen",https://www.etuovi.com/kohde/555657,"tupa, 2 mh, kk, et, ph, s, wc, terassi",3.0,NO,189000.0,189000.0,77.0,1977.0,61.55867439999999,25.1895125,182 km,2 hours 8 mins,2024-07-08,2024-07-08
"Suosillantie 6, Kisko, Salo",https://www.etuovi.com/kohde/554943,2mh + avokeittiö / olohuone + kph + takkah + s + kph + erillinen rantasauna,3.0,NO,485000.0,485000.0,88.2,2022.0,60.2477826,23.4753352,108 km,1 hour 17 mins,2024-07-08,2024-07-08
">Särkäntie 56 (kesäranta 43), Vesanto",https://www.etuovi.com/kohde/68107281,"tupakeittiö, makuuhuone, pukuhuone ja sauna, terassi",2.0,NO,139000.0,139000.0,50.0,1984.0,62.93035,26.4093023,362 km,4 hours 9 mins,2024-07-08,2024-07-08
"Lehtisaari, Kauppila, Puumala",https://www.etuovi.com/kohde/21048030,Takkah + tupak + parvi + terassi,,YES,140000.0,140000.0,73.4,2006.0,60.1778142,24.8521926,24.8 km,24 mins,2024-07-08,2024-07-08
"Markkulantie 44, Ahmovaara, Juuka",https://www.etuovi.com/kohde/20962086,3h + k + ruok. + kph + s + wc,4.0,YES,189000.0,189000.0,102.5,1983.0,63.132676,29.653184,479 km,5 hours 26 mins,2024-07-08,2024-07-08
"Väänteenpolku 1, Metsäkansa, Valkeakoski",https://www.etuovi.com/kohde/1348574,2h,2.0,NO,69000.0,69000.0,40.0,1940.0,61.2255645,23.8064316,143 km,1 hour 30 mins,2024-07-08,2024-07-08
"Lahtelantie 36 B, Ylä-Varpanen, Sonkajärvi",https://www.etuovi.com/kohde/67458410,Tupakeittiö + mh + s,2.0,NO,35000.0,35000.0,43.0,,63.5419099,27.6778227,470 km,5 hours 13 mins,2024-07-08,2024-07-08
"Majavuorentie, Jaala - Hartola, Kouvola",https://www.etuovi.com/kohde/v33926,"tupak + 1mh + s + pukuh + parveke + kuisti, aitta, varasto",2.0,NO,115000.0,115000.0,29.5,1990.0,61.1570879,26.4985011,167 km,1 hour 59 mins,2024-07-08,2024-07-08
"Perminiementie 21, Montola, Pieksämäki",https://www.etuovi.com/kohde/554730,"3h, k",3.0,NO,99000.0,99000.0,48.0,1941.0,62.1615827,27.1612018,284 km,3 hours 4 mins,2024-07-08,2024-07-08
"Taninrinne, Parkkuu, Ylöjärvi",https://www.etuovi.com/kohde/21744863,"2h, k + vierasmaja + varasto + puucee + sauna",2.0,NO,127000.0,127000.0,25.0,2008.0,61.81905099999999,23.6976365,223 km,2 hours 19 mins,2024-07-08,2024-07-08
"Rauvanniementie 862 E, Hietasaari 5, Kumpuranta, Savonlinna",https://www.etuovi.com/kohde/v33496,"tupak, mh, ma, s, pesuh, pukuh, kuisti",,NO,66000.0,66000.0,63.0,1975.0,61.9675255,29.5045157,371 km,4 hours 13 mins,2024-07-08,2024-07-08
"Iivontie 396 B, Venetmäki, Pieksämäki",https://www.etuovi.com/kohde/552945,"Tupa, kk, ph, s",1.0,NO,99700.0,99700.0,21.5,,62.3091182,26.7137491,294 km,3 hours 19 mins,2024-07-08,2024-07-08
"Perämaantie 148, Suinula, Kangasala",https://www.etuovi.com/kohde/21110169,"4h, k, kph, s, wc, parvi, terassi, at, rantasauna",4.0,YES,498000.0,498000.0,153.0,2015.0,61.5880233,24.1628609,194 km,2 hours 2 mins,2024-07-08,2024-07-08
"Kirnuniementie 71, Kerimäki/ Raikuu / Paasniemi, Savonlinna",https://www.etuovi.com/kohde/v33242,1h + tupak + s + wc + var,2.0,NO,118000.0,118000.0,58.0,2013.0,62.10730280000001,29.41339249999999,379 km,4 hours 20 mins,2024-07-08,2024-07-08
"Vinkarinniementie 169A, Nunnanlahti, Juuka",https://www.etuovi.com/kohde/v33224,2h + tupak + var + kellari + ullakko,3.0,YES,69000.0,69000.0,70.0,1948.0,63.18497959999999,29.4638631,486 km,5 hours 30 mins,2024-07-08,2024-07-08
"Ritolahdentie 16, Puhos, Kitee",https://www.etuovi.com/kohde/20922307,Mökki tai huvila,3.0,NO,85000.0,85000.0,42.0,1992.0,62.08564949999999,29.9045063,386 km,4 hours 18 mins,2024-07-08,2024-07-08
"Hangaskaarre 6 D, Lamu, Pyhäntä",https://www.etuovi.com/kohde/20956057,t + k + mh + parvi,2.0,NO,117000.0,117000.0,49.5,2002.0,64.0971237,26.3305406,510 km,5 hours 37 mins,2024-07-08,2024-07-08
"Pajukannantie 270 B, Pääjärvi, Karstula",https://www.etuovi.com/kohde/v32728,2h + kk,2.0,NO,69000.0,69000.0,26.0,1979.0,62.8089008,24.8306379,360 km,4 hours 5 mins,2024-07-08,2024-07-08
"Sikosalo 290, Kangaslampi, Varkaus",https://www.etuovi.com/kohde/21231656,"tupa, kk, 2alkovia, parvi, pkh, s, kuisti",,NO,65000.0,65000.0,55.0,,62.2956257,28.2513675,335 km,3 hours 39 mins,2024-07-08,2024-07-08
"Tollinmäentie 100, Tollinmäki, Hartola",https://www.etuovi.com/kohde/21039957,"tupakeittiö, mh, kph, s, terassi",,NO,105000.0,105000.0,47.0,1988.0,61.6166439,26.0212168,181 km,1 hour 53 mins,2024-07-08,2024-07-08
"Sääskeläntie 139, Vatjusjärvi, Haapavesi",https://www.etuovi.com/kohde/80109654,"3h + tupak. + ph + s + wc, 2 erillistä varastoa",4.0,NO,39500.0,39500.0,97.0,1954.0,64.1018273,25.3412193,510 km,5 hours 41 mins,2024-07-08,2024-07-08
"Mustakalliontie 91, Teisko, Tampere",https://www.etuovi.com/kohde/20987238,3 rakennusta,3.0,NO,280000.0,280000.0,82.0,,61.6895774,23.9550278,208 km,2 hours 16 mins,2024-07-08,2024-07-08
"Toivolantie 21, Köyliö, Säkylä",https://www.etuovi.com/kohde/20888582,"1. mökki: tupakeittiö, pukuh, sauna. 2. mökki: oleskelutila, rt, pukuh, s",1.0,YES,108000.0,108000.0,34.0,2017.0,61.1187,22.3073105,198 km,2 hours 29 mins,2024-07-08,2024-07-08
"Halkjärventie 192, Kaskisto, Somero",https://www.etuovi.com/kohde/552990,"Tupa, pukuhuone, saunatilat + terassi",1.0,NO,115000.0,115000.0,16.5,2007.0,60.509508,23.675216,97.0 km,1 hour 17 mins,2024-07-08,2024-07-08
"Niinijärventie 48, Karjaa, Raasepori",https://www.etuovi.com/kohde/21732705,"veranta, oh, k, mh, parvi",,NO,169000.0,169000.0,30.0,1960.0,60.1454786,23.6588633,94.6 km,1 hour 16 mins,2024-07-08,2024-07-08
"Lapinsalmenmaa, KAUPPILA, Puumala",https://www.etuovi.com/kohde/21200688,Tupak + parvi + pukuh + s.,,YES,95000.0,95000.0,23.9,2006.0,61.3800912,28.0906338,318 km,4 hours 2 mins,2024-07-08,2024-07-08
"Saukonniementie 5 B, Koskenpää, Jämsä",https://www.etuovi.com/kohde/21264679,"tupa, k, mh, parvi, kph, s, wc",2.0,YES,198000.0,198000.0,68.0,2001.0,62.0739929,25.144611,244 km,2 hours 56 mins,2024-07-08,2024-07-08
"Hyyryläntie 321, Väärinmaja, Ruovesi",https://www.etuovi.com/kohde/21447331,"2h, oh, kk, kph / wc, s, vh, kuisti, varasto, ak, vaja",3.0,YES,110000.0,110000.0,63.5,1986.0,61.9316452,24.2731258,243 km,2 hours 41 mins,2024-07-08,2024-07-08
"Ajosharjuntie 49, Ajostaipale, Mänttä-Vilppula",https://www.etuovi.com/kohde/20121075,"1h, kk, erillinen sauna",1.0,NO,58000.0,58000.0,32.0,1944.0,62.029383,24.476918,254 km,2 hours 43 mins,2024-07-08,2024-07-08
"Muroleen Kanavantie 637, Murole, Ruovesi",https://www.etuovi.com/kohde/21915311,"1h, alkovi, k, parvi, saunarakennus",1.0,NO,129000.0,129000.0,30.0,1991.0,61.8357324,23.9256059,223 km,2 hours 25 mins,2024-07-08,2024-07-08
"Sahinsaaret , Korpilahti, Jyväskylä",https://www.etuovi.com/kohde/v27789,3h + tupak + s + var,3.0,NO,240000.0,240000.0,70.0,2003.0,61.995197950000005,25.690103875981382,240 km,2 hours 37 mins,2024-07-08,2024-07-08
"Haukkaniementie 82, Kekkonen, Ruovesi",https://www.etuovi.com/kohde/21940025,3h + k + s,3.0,YES,395000.0,395000.0,83.0,2002.0,61.857544,23.9892956,229 km,2 hours 29 mins,2024-07-08,2024-07-08
"Tattarmäentie 118, Taipalsaari, Taipalsaari",https://www.etuovi.com/kohde/543626,"tupa, mh, k, terassi",2.0,NO,278000.0,278000.0,42.0,1964.0,61.1549384,28.1327087,242 km,2 hours 47 mins,2024-07-08,2024-07-08
"Haapalantie 119, Lappila, Kärkölä",https://www.etuovi.com/kohde/20927180,"2h, k, kph, s, wc, parvi",,YES,139000.0,139000.0,72.0,1989.0,60.8905934,25.1369868,96.8 km,1 hour 8 mins,2024-07-08,2024-07-08
"Puumalantie 121, Hartola",https://www.etuovi.com/kohde/50433005,"Tupa, keittokomero, sauna ja pukuhuone sekä kuisti",,NO,69000.0,69000.0,32.0,,61.4502514,26.1519682,166 km,1 hour 54 mins,2024-07-08,2024-07-08
"Vilantie 11 A, Kesälahti, Kitee",https://www.etuovi.com/kohde/v24983,1h + tupak + s,2.0,NO,73000.0,73000.0,24.0,1967.0,61.8958644,29.9073881,369 km,4 hours 11 mins,2024-07-08,2024-07-08
"Alhaistentie, Nastola, Lahti",https://www.etuovi.com/kohde/v24969,1h,,NO,74000.0,74000.0,30.0,,60.9781087,25.9385362,115 km,1 hour 16 mins,2024-07-08,2024-07-08
"Palosentie 647, Toivakka, Toivakka",https://www.etuovi.com/kohde/1346535,"Tupa, kk, 2mh, pukuhuone, sauna",3.0,NO,149000.0,149000.0,76.0,1993.0,62.0948068,26.0839301,237 km,2 hours 31 mins,2024-07-08,2024-07-08
"Kuusikkoniemenkuja 1, Mieslahti, Paltamo",https://www.etuovi.com/kohde/20991426,saunamökki ja omakotitalon rakennuspaikka,,YES,168000.0,168000.0,25.0,2009.0,64.38038259999999,27.9089252,583 km,6 hours 28 mins,2024-07-08,2024-07-08
"Korppisentie 538 b, Korppinen, Pielavesi",https://www.etuovi.com/kohde/37764459,Tupakeittiö + alkovi,2.0,NO,39000.0,39000.0,22.0,1977.0,63.3230842,26.8850052,429 km,4 hours 56 mins,2024-07-08,2024-07-08
"Iloahontie 50 a, Timola, Leppävirta",https://www.etuovi.com/kohde/21616361,"Alakerta: sali, k, h, 2xwc Yläkerta: h, aula, wc, ullakkotilat",,YES,248000.0,248000.0,214.0,1987.0,62.3693822,27.8596063,319 km,3 hours 23 mins,2024-07-08,2024-07-08
